網址,工作名稱,工作標籤,關鍵字,date
https://www.104.com.tw/job/8yulv?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,全端工程師,"API,Java,JavaScript,Node.js,Python,Vue,全端,前端,後端,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8gt1z?app_jobsource=m_time4jobs&jobsource=new_map,【營運數位發展部】 數據軟體工程師,軟體工程師,"GCP,Git,Laravel,MySQL,Power BI,Python,Scrum,品質,文件,監控,資料庫,軟體,電商",2026-03-09
https://www.104.com.tw/job/8yu8j?app_jobsource=m_time4jobs&jobsource=new_map,【中科大雅】IT-INF資深工程師(網路),軟體工程師,"文件,認證,資料庫",2026-03-09
https://www.104.com.tw/job/8xqo1?app_jobsource=m_time4jobs&jobsource=new_map,電商數據分析專員,AI 工程師,"AI,Excel,策略,追蹤,電商",2026-03-09
https://www.104.com.tw/job/77frd?app_jobsource=m_time4jobs&jobsource=new_map,視覺軟體工程師,AI 工程師,"AI,AOI,C#,Excel,PowerPoint,PyTorch,TensorFlow,Word,函式庫,自動化,軟體",2026-03-09
https://www.104.com.tw/job/6qa4t?app_jobsource=m_time4jobs&jobsource=new_map,RD_AI工程師,AI 工程師,"AI,Git,Linux,NLP,Python,Pytorch,docker,影像處理,文件,最佳化,模型,機器學習,演算法,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8rd2f?app_jobsource=m_time4jobs&jobsource=new_map,高階數據師(臺北市信義區/臺中市西區)(A),軟體工程師,"HADOOP,MYSQL,PYTHON,SQL,統計學,資料庫",2026-03-09
https://www.104.com.tw/job/8h5ql?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師 Junior/Senior,全端工程師,"API,Angular,CSS,Code Review,HTML,JavaScript,全端,前端,品質,後端,效能,模組,模組化,策略,軟體,重構",2026-03-09
https://www.104.com.tw/job/8czck?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,Android 工程師,"Android,iOS,圖,軟體",2026-03-09
https://www.104.com.tw/job/7ow3z?app_jobsource=m_time4jobs&jobsource=new_map,程式軟體工程師,UX 設計師,"C++,Linux,演算法,軟體",2026-03-09
https://www.104.com.tw/job/8i8vd?app_jobsource=m_time4jobs&jobsource=new_map,系統開發工程師_A04,軟體工程師,".NET,.Net Framework,ASP,ASP.NET,Framework,JavaScript,SQL,SQL Server,jQuery,文件,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8ylja?app_jobsource=m_time4jobs&jobsource=new_map,【遠傳大人物】新世代網路工程師儲備計畫（台中）,AI 工程師,"AI,https,品質,效能",2026-03-09
https://www.104.com.tw/job/8yide?app_jobsource=m_time4jobs&jobsource=new_map,APP工程師（Android & iOS）,Android 工程師,"API,Android,Git,Java,Kotlin,SWIFT,iOS",2026-03-09
https://www.104.com.tw/job/6zmd6?app_jobsource=m_time4jobs&jobsource=new_map,資深自動控制工程師 Lead/Project Automation Engineer,AI 工程師,"DeltaV,HMI,Mitsubishi,Omron,PLC,Rockwell ,SCADA,Siemens,Yokogawa,documentation,quality,software,state,介面,品質,圖,工廠,文件,監控,自動化,軟體",2026-03-09
https://www.104.com.tw/job/8xsjk?app_jobsource=m_time4jobs&jobsource=new_map,Flutter 開發工程師（Android / iOS）,後端工程師,"API,Android,Flutter,Git,Github,Linux,RESTful,iOS,品質,後端,軟體",2026-03-09
https://www.104.com.tw/job/8x1vp?app_jobsource=m_time4jobs&jobsource=new_map,SA系統分析師,軟體工程師,"JAVA,SQL,Vue,spring,品質,文件,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/3620d?app_jobsource=m_time4jobs&jobsource=new_map,助理工程師(台中),軟體工程師,".NET,ASP,ASP.NET,C#,CSS,JavaScript,SQL,圖,軟體",2026-03-09
https://www.104.com.tw/job/8yik8?app_jobsource=m_time4jobs&jobsource=new_map,網頁前端工程師,前端工程師,"API,CSS,GitHub,GitLab,HTML5,JavaScript,RWD,Vue,前端,後端,框架",2026-03-09
https://www.104.com.tw/job/8tuig?app_jobsource=m_time4jobs&jobsource=new_map,JAVA 全端工程師 台中市西區,全端工程師,"JAVA,Vue,spring,全端,後端,框架,軟體",2026-03-09
https://www.104.com.tw/job/7plcw?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師(台中),軟體工程師,"HTML,JSP,Java,JavaScript,MySQL,Oracle,SQL,Spring,jQuery,軟體",2026-03-09
https://www.104.com.tw/job/80v49?app_jobsource=m_time4jobs&jobsource=new_map,資深軟體研發工程師/主管 (PO),軟韌體測試工程師,"API,C#,Git,Jira,Linux,MQTT,MongoDB,OOP,PostgreSQL,Python,RESTful,SOAP,SOLID,SQL,SQLite,Scrum,TCP/IP,gRPC,markdown,noSQL,品質,敏捷,文件,物聯網,策略,軟體,追蹤",2026-03-09
https://www.104.com.tw/job/8t1as?app_jobsource=m_time4jobs&jobsource=new_map,資深WordPress網站工程師,AI 工程師,"AI,AWS,CSS,HTML,Photoshop,SEO,Word,WordPress,外掛,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8yzgt?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,全端工程師,"AI,ES6,Git,JavaScript,Next.js,React,Tailwind,TypeScript,全端,前端,品質,單元測試,後端,框架,軟體",2026-03-09
https://www.104.com.tw/job/8j04a?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,軟韌體測試工程師,".NET,AJAX,ASP,ASP.NET,C#,CSS,HTML,JavaScript,SQL,Visual Studio,工廠,整合測試,文件,資料庫,資料結構,軟體,追蹤",2026-03-09
https://www.104.com.tw/job/8yz6f?app_jobsource=m_time4jobs&jobsource=new_map,APP工程師,Android 工程師,"Android,Flutter,Git,Kotlin,SWIFT,iOS,文件,軟體",2026-03-09
https://www.104.com.tw/job/8wv6o?app_jobsource=m_time4jobs&jobsource=new_map,全端工程師,全端工程師,"AI,API,Docker,LLM,全端,模組,部署",2026-03-09
https://www.104.com.tw/job/833pb?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,全端工程師,"3D,AI,API,CI/CD,CSS,Docker,Git,HTML,IoT,Java,JavaScript,Machine Learning,MongoDB,MySQL,Node.js,PHP,PostgreSQL,Python,React,SQL,Tableau,Three.js,Unity,Unreal,Vue,全端,前端,後端,框架,模組,模組化,資料庫,資料視覺化,軟體",2026-03-09
https://www.104.com.tw/job/88p5x?app_jobsource=m_time4jobs&jobsource=new_map,【臺中總公司】JAVA 網頁程式設計師,前端工程師,"API,Angular,CSS,HTML,JAVA,JavaScript,Node.js,RESTful,Sass,前端,後端,模組,模組化,物件導向,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8l6im?app_jobsource=m_time4jobs&jobsource=new_map,半導體檢測設備 OpenCV視覺 軟體工程師,軟體工程師,"C#,Matlab,OpenCV,Visual Studio,模組,模組化,自動化,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8yz2q?app_jobsource=m_time4jobs&jobsource=new_map,AI工程師,AI 工程師,"AI,LLM,PyTorch,Python,tensorflow,效能,模型,機器學習,演算法,部署",2026-03-09
https://www.104.com.tw/job/8tpvr?app_jobsource=m_time4jobs&jobsource=new_map,資料科學家 Data Scientist,AI 工程師,"AI,Excel,ML,MySQL,PostgreSQL,PyTorch,Python,SQL,Scikit-learn,標籤,統計學,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/89w4v?app_jobsource=m_time4jobs&jobsource=new_map,IT 網路系統工程師,UX 設計師,"AWS,CDN,Docker,Docker-compose,GCP,Linux,NGINX,SSH,Shell,Shell script,TCP/IP,grafana,kubernetes,告警,監控,自動化,虛擬化",2026-03-09
https://www.104.com.tw/job/6cs30?app_jobsource=m_time4jobs&jobsource=new_map,網頁系統工程師(台中市),前端工程師,".Net,API,ASP,ASP.Net,Ajax,Bootstrap,C#,CSS,IIS,JavaScript,MVC,MySQL,Oracle,RWD,SQL,Visual Studio,Vue,angular,jQuery,react,介面,前端,後端,效能,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/89xx5?app_jobsource=m_time4jobs&jobsource=new_map,Flutter APP 開發工程師,Android 工程師,"API,Android,Flutter,Git,GitLab,Java,Kotlin,RESTful,SQL,iOS,介面,分支,框架,模組,模組化,資料庫,軟體,追蹤",2026-03-09
https://www.104.com.tw/job/8u930?app_jobsource=m_time4jobs&jobsource=new_map,AI 標記工程師,AI 工程師,"AI,OpenCV,品質,影像處理,機器學習",2026-03-09
https://www.104.com.tw/job/8yirt?app_jobsource=m_time4jobs&jobsource=new_map,前端工程師,前端工程師,".net,API,Angular,C#,CSS,Excel,HTML,JavaScript,Jquery,MVC,PowerPoint,React,SQL,Vue,asp,asp.net,前端,圖,後端,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8uvgj?app_jobsource=m_time4jobs&jobsource=new_map,功能安全工程師-工業服務與資訊安全 Functional Safety Engineer-Industrial Services & Cybersecurity (16309),AI 工程師,"software,軟體",2026-03-09
https://www.104.com.tw/job/43spl?app_jobsource=m_time4jobs&jobsource=new_map,運動控制核心研發工程師,軟體工程師,軟體,2026-03-09
https://www.104.com.tw/job/8u0ib?app_jobsource=m_time4jobs&jobsource=new_map,資訊人員,Android 工程師,"Android,iOS,圖,軟體",2026-03-09
https://www.104.com.tw/job/6bvi5?app_jobsource=m_time4jobs&jobsource=new_map,遊戲軟體工程師,前端工程師,"API,C++,COCOS,HTML,JavaScript,PHP,Vue,前端,區塊鏈,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/7v0co?app_jobsource=m_time4jobs&jobsource=new_map,數位行銷,AI 工程師,"AI,工廠,敏捷,框架,模型,自動化",2026-03-09
https://www.104.com.tw/job/6eqt4?app_jobsource=m_time4jobs&jobsource=new_map,軟/韌體工程師,UI 設計師,"C++,Linux,嵌入式系統,軟體",2026-03-09
https://www.104.com.tw/job/5btqv?app_jobsource=m_time4jobs&jobsource=new_map,網頁前端工程師,前端工程師,"AJAX,CSS,Figma,Git,HTML5,Javascript,MySQL,PHP,Photoshop,RWD,SASS,SCSS,jQuery,介面,前端,後端,提交,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/7s5z8?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師(資安),UX 設計師,"Linux,搜尋,監控,認證,軟體",2026-03-09
https://www.104.com.tw/job/8vqfo?app_jobsource=m_time4jobs&jobsource=new_map,韌(軟)體設計/開發工程師,前端工程師,"AJAX,Android,C#,C++,CSS,HTML,JAVA,Linux,Mac,MySQL,Objective-C,PHP,Python,SDK,Swift,iOS,jQuery,javascript,json,前端,樹,軟體",2026-03-09
https://www.104.com.tw/job/81m2f?app_jobsource=m_time4jobs&jobsource=new_map,網頁程式助理工程師（臺中市）,全端工程師,".NET,ASP,ASP.NET,C#,HTML,JavaScript,Python,SQL,全端,模組,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/4fbwd?app_jobsource=m_time4jobs&jobsource=new_map,PHP 程式設計師( PHP Programmer ),UX 設計師,"AJAX,CSS,HTML5,JSON,Javascript,Laravel,Linux,MVC,PHP,XML,e-commerce,https,jQuery,mySQL,軟體",2026-03-09
https://www.104.com.tw/job/7xt7n?app_jobsource=m_time4jobs&jobsource=new_map,【台中】Web 前端工程師,前端工程師,"API,Angular,CSS,Framework,Git,HTML,JavaScript,Jest,Nuxt.js,RWD,React,SSR,Tailwind,TypeScript,Vue,前端,後端,文件,框架,策略,軟體",2026-03-09
https://www.104.com.tw/job/7xyri?app_jobsource=m_time4jobs&jobsource=new_map,ASP.NET網頁程式設計師（臺中市）,後端工程師,".NET,.Net Framework,.net Core,ASP,ASP.NET,C#,Framework,HTML,JSP,JavaScript,Oracle,SQL,容器,後端,整合測試,文件,框架,模組,模組化,虛擬化,認證,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/7cbha?app_jobsource=m_time4jobs&jobsource=new_map,Windows C# 開發工程師,軟體工程師,"C#,WPF,軟體",2026-03-09
https://www.104.com.tw/job/7raj8?app_jobsource=m_time4jobs&jobsource=new_map,前端/後端/全端/軟體 工程師助理,全端工程師,"ASP,Ajax,Android,C#,CSS,HTML5,JQuery,Java,Javascript,Linux,Mac,MySQL,Objective-C,PHP,SDK,Spring,Swift,iOS,json,全端,前端,後端,效能,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8wx06?app_jobsource=m_time4jobs&jobsource=new_map,數學工程師,軟體工程師,"C++,Excel,Java,Python,文件,模型,模擬,演算法",2026-03-09
https://www.104.com.tw/job/8pxmn?app_jobsource=m_time4jobs&jobsource=new_map,C-Java軟體工程師(台中),後端工程師,"Java,MySQL,Oracle,SQL,Spring,後端,敏捷,軟體,迭代",2026-03-09
https://www.104.com.tw/job/8d3hj?app_jobsource=m_time4jobs&jobsource=new_map,系統開發工程師_A06,軟體工程師,".NET,.Net Framework,ASP,ASP.NET,Framework,JavaScript,SQL,SQL Server,jQuery,文件,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8wxas?app_jobsource=m_time4jobs&jobsource=new_map,系統工程師（ERP 核心開發 ＆ AI 創新應用）,全端工程師,"AI,LLM,全端,效能,文件,模組,軟體",2026-03-09
https://www.104.com.tw/job/48fq1?app_jobsource=m_time4jobs&jobsource=new_map,系統開發工程師(System Developer),後端工程師,".net,AJAX,ASP,ASP.net,C#,CSS,Framework,HTML,Java,Javascript,React,SQL,SQL Server,SVN,可用性,後端,模組,模組化,軟體,重構",2026-03-09
https://www.104.com.tw/job/87lhy?app_jobsource=m_time4jobs&jobsource=new_map,【總公司】資深資訊專案管理師,軟體工程師,"依賴,策略,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/3bg3y?app_jobsource=m_time4jobs&jobsource=new_map,CNC解譯器研發工程師,軟體工程師,"Compiler,軟體",2026-03-09
https://www.104.com.tw/job/8y7hc?app_jobsource=m_time4jobs&jobsource=new_map,【膳馨集團總部】★數位策略技術管理★,AI 工程師,"AI,策略,自動化",2026-03-09
https://www.104.com.tw/job/8qomn?app_jobsource=m_time4jobs&jobsource=new_map,售服工程師(三年以上經驗佳),軟體工程師,"PLC,介面,自動化,軟體",2026-03-09
https://www.104.com.tw/job/8wabm?app_jobsource=m_time4jobs&jobsource=new_map,UI/UX 設計師,前端工程師,"Adobe XD,CSS,Figma,HTML,Illustrator,Photoshop,Wireframe,介面,介面設計,前端,圖,軟體",2026-03-09
https://www.104.com.tw/job/8i5e8?app_jobsource=m_time4jobs&jobsource=new_map,Android Developer / Junior or Senior,Android 工程師,"API,Android,Git,JSON,Java,MVC,MVVM,Restful,SDK,SQLite,XML,設計模式,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/4cwot?app_jobsource=m_time4jobs&jobsource=new_map,全端工程師,全端工程師,"Bootstrap,CSS,ES6,Excel,GIT,HTML5,JavaScript,Linux,PHP,Perl,RWD,SVN,Vmware,Word,database,jQuery,library,object oriented,全端,軟體",2026-03-09
https://www.104.com.tw/job/7adcs?app_jobsource=m_time4jobs&jobsource=new_map,網站前端工程師/切版工程師-助理,前端工程師,"Bootstrap,Javascript,RWD,Tailwind,css,html,jQuery,依賴,前端,圖,框架,軟體",2026-03-09
https://www.104.com.tw/job/8ln71?app_jobsource=m_time4jobs&jobsource=new_map,誠心醫療體系-行政專員(文件管理員/數據抓取/需精通簡報製作美化)(西區),軟體工程師,"excel,powerpoint,word,圖,搜尋,文件,資料結構,資料視覺化",2026-03-09
https://www.104.com.tw/job/6puld?app_jobsource=m_time4jobs&jobsource=new_map,IP CAM 軟/韌體開發工程師,軟體工程師,"品質,整合測試,軟體",2026-03-09
https://www.104.com.tw/job/62zwa?app_jobsource=m_time4jobs&jobsource=new_map,電信及網路架設工程師-台中,軟體工程師,監控,2026-03-09
https://www.104.com.tw/job/8y2fu?app_jobsource=m_time4jobs&jobsource=new_map,(台中)雲端產品 資深程式設計師,前端工程師,".NET,AI,API,ASP,ASP.NET,Angular,C#,Entity Framework,Framework,Git,HTML,JavaScript,LINQ,MVC,OOP,PostgreSQL,SQL,Scrum,TDD,前端,單元測試,後端,敏捷,文件,物件導向,設計模式,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/73kfq?app_jobsource=m_time4jobs&jobsource=new_map,Senior iOS Developer 資深iOS開發工程師 (台中),後端工程師,"API,Git,HTTP,Objective-C,Restful,Swift,iOS,後端,軟體,重構",2026-03-09
https://www.104.com.tw/job/8qy87?app_jobsource=m_time4jobs&jobsource=new_map,配線配盤人員,軟體工程師,軟體,2026-03-09
https://www.104.com.tw/job/8yzbf?app_jobsource=m_time4jobs&jobsource=new_map,[台中分公司] 資訊工程師,軟體工程師,"文件,軟體",2026-03-09
https://www.104.com.tw/job/8rbc0?app_jobsource=m_time4jobs&jobsource=new_map,MIS專員,UX 設計師,"Linux,ORACLE,ORACLE DB,VMware,資料庫",2026-03-09
https://www.104.com.tw/job/8kx0u?app_jobsource=m_time4jobs&jobsource=new_map,【台中大毅老爺行旅】資訊主管,軟體工程師,資料庫,2026-03-09
https://www.104.com.tw/job/8q1ib?app_jobsource=m_time4jobs&jobsource=new_map,硬體研發人員,軟體工程師,"介面,介面設計,品質,軟體",2026-03-09
https://www.104.com.tw/job/7g9y6?app_jobsource=m_time4jobs&jobsource=new_map,【台中】Front-end Developer(Vue)前端工程師-C19J,前端工程師,"AI,API,Angular,Bootstrap,CSS,Git,HTML,IoT,JavaScript,Node.js,React,RestFul,SCSS,SEO,SSR,Sass,Tag,TypeScript,Vite,Vue,jQuery,前端,後端,文件,框架,策略",2026-03-09
https://www.104.com.tw/job/891sz?app_jobsource=m_time4jobs&jobsource=new_map,軟體開發工程師,全端工程師,"AI,Java,JavaScript,NoSQL,Python,SQL,全端,前端,可靠性,文件,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8ysah?app_jobsource=m_time4jobs&jobsource=new_map,全端工程師 Full Stack Engineer｜AI知識庫｜醫療系統｜政府專案,全端工程師,".NET,.NET Core,ADO.NET,AI,AJAX,API,ASP,ASP.NET,AWS,Azure,C#,CSS,DevOps,Docker,Entity Framework,Figma,Framework,Full Stack,GCP,Git,HTML,JavaScript,MVC,MariaDB,Oracle,REST,RESTful,React,SQL,SQL Server,Stack,Visual Studio,Vue,jQuery,全端,前端,後端,搜尋,效能,文件,框架,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8o7dj?app_jobsource=m_time4jobs&jobsource=new_map,QA測試工程師(全遠端),軟體工程師,"Appium,C#,CI/CD,Cypress,DevOps,Java,Python,Selenium,品質,回歸測試,整合測試,自動化,軟體,追蹤,部署",2026-03-09
https://www.104.com.tw/job/798po?app_jobsource=m_time4jobs&jobsource=new_map,工業SCADA圖控軟體開發工程師,軟韌體測試工程師,".NET,ASP,ASP.NET,C#,CSS,HTML,PLC,SCADA,SQL,介面,圖,整合測試,監控,自動化,軟體",2026-03-09
https://www.104.com.tw/job/8dclx?app_jobsource=m_time4jobs&jobsource=new_map,數據工程師,AI 工程師,"Airflow,CI/CD,Git,GitLab,Jenkins,Python,SQL,資料庫,軟體,部署",2026-03-09
https://www.104.com.tw/job/8ykcr?app_jobsource=m_time4jobs&jobsource=new_map,IT專員,軟體工程師,"PowerPoint,Word,策略,資料庫",2026-03-09
https://www.104.com.tw/job/8qpke?app_jobsource=m_time4jobs&jobsource=new_map,軟韌體助理工程師,軟體工程師,"C#,C++,Python,Visual Studio,整合測試,文件,軟體",2026-03-09
https://www.104.com.tw/job/8krfi?app_jobsource=m_time4jobs&jobsource=new_map,資深 Golang工程師 ( 全遠端 ),全端工程師,"API,GORM,Go,MySQL,OOP,Queue,RESTful,Redis,gRPC,全端,前端,可靠性,品質,套件,後端,擴展性,效能,軟體",2026-03-09
https://www.104.com.tw/job/8v7m3?app_jobsource=m_time4jobs&jobsource=new_map,永智顧問-軟體工程師 ★ 碳盤查、碳足跡、碳權、抵換專案、碳交易、ESG ★,軟體工程師,"C#,Visual Studio,資料庫,軟體,追蹤",2026-03-09
https://www.104.com.tw/job/8yo6a?app_jobsource=m_time4jobs&jobsource=new_map,軟體專案經理 Software Project Manager｜AI知識庫｜醫療系統｜政府專案,前端工程師,".NET,AI,ASP,ASP.NET,Agile,Excel,Figma,Jira,PowerPoint,Prototype,Software,Waterfall,Wireframe,Word,前端,品質,後端,文件,軟體,追蹤",2026-03-09
https://www.104.com.tw/job/8i77e?app_jobsource=m_time4jobs&jobsource=new_map,經銷部網路專案工程師(台中),軟體工程師,"TCP/IP,代理,圖,認證",2026-03-09
https://www.104.com.tw/job/8s9gt?app_jobsource=m_time4jobs&jobsource=new_map,智慧製造_智能製造系統_系統分析師(SA)(台中),軟體工程師,".Net,ASP,ASP.Net,Angular,C#,C++,CSS,HTML,Java,MySQL,PostgreSQL,Python,SQL,SQL server,Spring,jQuery,javascript,oracle,介面,品質,圖,工廠,效能,模組,模組化,自動化,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/77fr9?app_jobsource=m_time4jobs&jobsource=new_map,軟體工程師,軟體工程師,"C++,介面,介面設計,自動化,軟體",2026-03-09
https://www.104.com.tw/job/8t1i8?app_jobsource=m_time4jobs&jobsource=new_map,【技術中心】TS60 助理工程師 - 台中分公司,軟體工程師,,2026-03-09
https://www.104.com.tw/job/468vv?app_jobsource=m_time4jobs&jobsource=new_map,MIS資管人員,軟體工程師,"Excel,PowerPoint,Word,資料庫",2026-03-09
https://www.104.com.tw/job/7it7j?app_jobsource=m_time4jobs&jobsource=new_map,【2026儲備人才】儲備服務顧問｜數智驅動服務力(新店/台中),軟體工程師,"https,圖,文件,策略,軟體",2026-03-09
https://www.104.com.tw/job/846vt?app_jobsource=m_time4jobs&jobsource=new_map,IP CAM韌體工程師(台中),軟體工程師,"Embedded System,影像處理,機器學習,軟體",2026-03-09
https://www.104.com.tw/job/8jax3?app_jobsource=m_time4jobs&jobsource=new_map,Golang 工程師,後端工程師,"API,Go,MySQL,PHP,後端,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/8ytis?app_jobsource=m_time4jobs&jobsource=new_map,C-*流通產業*軟體工程師(台中),軟體工程師,"Java,MySQL,SQL,軟體",2026-03-09
https://www.104.com.tw/job/8biji?app_jobsource=m_time4jobs&jobsource=new_map,資安工程師,軟體工程師,"文件,日誌,監控",2026-03-09
https://www.104.com.tw/job/8q20p?app_jobsource=m_time4jobs&jobsource=new_map,前端/後端/全端 軟體工程師,全端工程師,"AJAX,ASP,Android,C#,CSS,HTML5,JAVA,Linux,Mac,MySQL,Objective-C,PHP,SDK,Swift,iOS,jQuery,javascript,json,全端,前端,後端,效能,軟體",2026-03-09
https://www.104.com.tw/job/5lmsj?app_jobsource=m_time4jobs&jobsource=new_map,系統技術工程師(伺服器技術工程師),AI 工程師,"CentOS,Debian,Excel,Linux,PowerPoint,Ubuntu,Vmware,Word,品質,資料庫",2026-03-09
https://www.104.com.tw/job/6pf02?app_jobsource=m_time4jobs&jobsource=new_map,BIOS工具開發軟體工程師 - 台中,iOS 工程師,"C#,C++,CSS,HTML,Javascript,MVC,WPF,框架,物件導向,軟體",2026-03-09
https://www.104.com.tw/job/4h9wm?app_jobsource=m_time4jobs&jobsource=new_map,Java 資訊系統開發工程師,網頁設計師,"Java,SQL,圖,軟體",2026-03-09
https://www.104.com.tw/job/7a4kl?app_jobsource=m_time4jobs&jobsource=new_map,台中約聘網路資安工程師(Cisco/HPE/Aruba),軟體工程師,"TCP/IP,troubleshooting,品質,管道,虛擬化",2026-03-09
https://www.104.com.tw/job/8xi4a?app_jobsource=m_time4jobs&jobsource=new_map,智慧製造_產品研發中心_機器學習工程師(台中),後端工程師,"AI,AOI,API,Airflow,CI/CD,Docker,Git,Keras,Kubernetes,ML,Microservices,NoSQL,Optimization,PostgreSQL,PyTorch,Python,SQL,SQL Server,Scikit-learn,State,TensorFlow,Unit Testing,https,品質,圖,容器,封裝,工廠,後端,微服務,文件,最佳化,框架,模型,機器學習,演算法,監控,自動化,資料庫,軟體,追蹤,部署",2026-03-09
https://www.104.com.tw/job/80v48?app_jobsource=m_time4jobs&jobsource=new_map,全端軟體工程師 (會Blazor佳),全端工程師,"Blazor,C#,CSS,Git,HTML5,IoT,MQTT,MVC,MVVM,MongoDB,NoSQL,OOP,PostgreSQL,RWD,SOLID,SQL,SQLite,postman,介面,全端,前端,單元測試,圖,套件,文件,模型,模組,模組化,爬蟲,物聯網,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/73et1?app_jobsource=m_time4jobs&jobsource=new_map,Android軟體工程師*薪優,Android 工程師,"API,Android,CSS,Git,HTML,HTTP,Java,JavaScript,Kotlin,Restful,Vue,效能,演算法,物件導向,資料結構,軟體,重構",2026-03-09
https://www.104.com.tw/job/72mwy?app_jobsource=m_time4jobs&jobsource=new_map,【台中】研發韌體工程師,UI 設計師,"C++,Excel,Node.js,PowerPoint,Word,整合測試,自動化",2026-03-09
https://www.104.com.tw/job/8y2lg?app_jobsource=m_time4jobs&jobsource=new_map,H5遊戲前端工程師,前端工程師,"API,CI/CD,Cocos,HTTP,JavaScript,OOP,TypeScript,WebSocket,前端,效能,演算法,資料結構,軟體",2026-03-09
https://www.104.com.tw/job/8vxdb?app_jobsource=m_time4jobs&jobsource=new_map,運營後台技術人員(Technical Operations Specialist),後端工程師,"後端,軟體",2026-03-09
https://www.104.com.tw/job/8qm5t?app_jobsource=m_time4jobs&jobsource=new_map,資訊工程師,軟體工程師,"Excel,PowerPoint,TCP/IP,Word,憑證,模組,模組化",2026-03-09
https://www.104.com.tw/job/21r8s?app_jobsource=m_time4jobs&jobsource=new_map,培訓軟體工程師,UI 設計師,".NET,ASP,ASP.NET,C#,Java,JavaScript,MySQL,PowerBuilder,SQL,資料庫,軟體",2026-03-09
https://www.104.com.tw/job/5f8ja?app_jobsource=m_time4jobs&jobsource=new_map,BMC/Embedded Linux/RTOS 軟韌體工程師 - 台中,UX 設計師,"Assembly,C++,HTML5,Java,Linux,Solid,firmware,shell,shell script,software,軟體",2026-03-09
https://www.104.com.tw/job/78ith?app_jobsource=m_time4jobs&jobsource=new_map,【台中】網頁前端工程師,前端工程師,"MySQL,SEO,php,wordpress,前端,外掛,外觀,軟體",2026-03-09
https://www.104.com.tw/job/8jct4?app_jobsource=m_time4jobs&jobsource=new_map,資訊資深工程師,軟體工程師,"VMWARE,軟體",2026-03-09
https://www.104.com.tw/job/8b41f?app_jobsource=m_time4jobs&jobsource=new_map,A.28 資訊安全 助理工程師-中區,UX 設計師,"Excel,Linux,PowerPoint,Python,TCP/IP,Vmware,Word",2026-03-09
https://www.104.com.tw/job/8rlmp?app_jobsource=m_time4jobs&jobsource=new_map,【台中】Front-end Developer(Angular)前端工程師-C21J,前端工程師,"AI,API,Angular,Bootstrap,CSS,Git,HTML,IoT,JavaScript,Node.js,RestFul,SCSS,SEO,Sass,Tag,TypeScript,jQuery,前端,後端,文件",2026-03-09
https://www.104.com.tw/job/8hwoq?app_jobsource=m_time4jobs&jobsource=new_map,後端工程師 Junior/Senior,後端工程師,".NET,API,ASP,ASP.NET,Backend,C#,Git,HTTP,SQL,可維護性,品質,單元測試,後端,提交,擴展性,效能,模組,自動化,資料庫,資料結構,軟體,重構",2026-03-09
https://www.104.com.tw/job/2ypc0?app_jobsource=m_time4jobs&jobsource=new_map,控制器UI架構研發工程師,UI 設計師,"C++,Linux,軟體",2026-03-09
https://www.104.com.tw/job/6pz77?app_jobsource=m_time4jobs&jobsource=new_map,資深軟體工程師,UX 設計師,"C++,Linux,Matlab,嵌入式系統,影像處理,演算法,軟體",2026-03-09
https://www.104.com.tw/job/8ai4b?app_jobsource=m_time4jobs&jobsource=new_map,行政美工企劃助理,軟體工程師,"Excel,PowerPoint,Word",2026-03-09
